geneSymbol	female_invitro1	female_invitro2	female_invitro3	female_invitro4	female_invivo1	female_invivo2	female_invivo3	female_invivo4	asexual_invitro1	asexual_invitro2	asexual_invitro3	asexual_invitro4	female.vs.asexual_logFC	female.vs.asexual_FDR	mouse.vs.culture_female_logFC	mouse.vs.culture_female_FDR
cgd6_1710	7.527867230088426	7.780130033129921	6.980760751959669	6.240658759168955	7.388638782431468	6.9210159729792755	7.075367682222541	6.884874782134632	5.602317252951265	5.024436593630889	6.016583347943148	5.529674190523723	1.654226800736259	0.0023902351636817558	-0.18466002706328588	0.7084969021580416
cgd6_1720	8.388500410794123	7.91239925408234	8.070227530859475	7.31969170870845	7.290015129034954	7.826938399012272	8.034534359818485	7.943871335907175	5.9925158647642025	5.291210353937976	6.109997451481382	5.739262824345015	2.1629414269389455	8.11996882241253e-5	-0.2627115313934052	0.5335604498757468
cgd6_1730	6.657251951453152	6.729346680259575	6.056380254382347	6.828304790355371	6.244234822252237	5.75367598638638	6.162766390371168	6.84606893459607	3.790217621031905	2.2897304912312286	4.491072850005561	4.537880111218452	2.5634381216179567	4.6025164230426827e-4	-0.4302673045016361	0.3817532580860563
cgd6_1750	2.9130585926843255	5.103629520344919	2.7810386751606626	4.510171056252909	4.602949705030222	4.364903400474478	4.460673669061773	3.757014558052419	6.320665922440546	5.549492503447144	6.545722499693821	6.499421947838635	-2.5907518520445216	6.172807798416008e-4	0.679385784880147	0.35359579227541216
cgd6_1760	0.49070243602724745	0.9046774910990981	2.627809151024127	2.8539691523476542	3.509320081637082	3.6294258778956667	3.4463788048342825	5.163434154677395	3.7870887847589456	2.2897304912312286	5.377579292951446	5.487275532004219	-2.798933140998493	0.007422229776408261	1.900186247986051	0.04901157656095357
cgd6_1770	3.231896268833788	4.5279488735270155	5.125209363589494	2.8539691523476542	5.085654162285518	4.782575934298637	4.6524018962807325	4.82799810705334	6.463718521297348	7.146022217912137	6.656509423096343	6.842531499615096	-2.727133437135432	1.678292749859075e-4	0.7995642830278049	0.23427057109128546
cgd6_1840	7.949484482910968	8.060744838355184	6.887004584439536	7.535614874412208	8.337736279200653	8.547984560537556	8.581462169549194	8.09564948085511	4.741997790640458	6.301055003467134	5.496208052114674	5.443619661444942	2.2357986397244307	1.5599329606472628e-4	0.7850410256119265	0.05807966728014085
cgd6_1880	0.49070243602724745	0.9046774910990981	4.560733874410465	2.8539691523476542	2.9523477742523374	4.120013439012025	4.119638954040689	2.0923647164663137	5.090355276398946	6.64953536390851	5.541886388857363	4.29156314351032	-3.082166650864928	0.0038914312331154756	1.6044501816624637	0.12645473785718958
cgd6_190	6.8185814530945	6.95995443974203	6.108516321931556	6.252945274194738	7.515779999287668	7.706987192958652	8.013650236083045	6.564044182644718	0.7393082842020251	2.2897304912312286	0.22784728065998663	0.5794338545842741	5.637875389050138	5.077285556292907e-7	1.0127883197436134	0.03748931433887183
cgd6_1930	5.640143973174005	5.088250597189386	3.8656406789664324	5.111771565779277	5.101233973568308	5.7167315459609735	5.913718786811993	4.841414848280773	0.7393082842020251	2.2897304912312286	4.225164335303214	0.5794338545842741	2.9420435815963777	0.003903464199954015	0.6268699228272068	0.37656341283200206
cgd6_1950	11.421699259480187	11.534838871039518	11.629182769437366	11.76007202477825	11.27243363039472	11.230729715094999	11.193741571627784	11.064932005050432	9.522529972872645	8.669303618941038	9.129613401249076	9.254958923205189	2.405659156732037	6.2539337225247e-8	-0.3900088046502912	0.21909768074821498
cgd6_1960	5.431854759834114	4.501231251170135	5.762831074281366	5.554445311018639	7.1661910073658985	7.530951475729247	7.553577248978179	6.6277898616562725	5.81312340591981	4.986062681457773	4.486346218296102	5.395989072972663	0.12155564131382057	0.8590861419883014	2.058163635057987	6.615188173808074e-4
cgd6_20	6.4553223945845835	5.686672882466352	5.391080581298142	6.037718449724263	7.149124448312966	6.031453463510923	5.903732709262261	8.002439453780866	7.817549925289317	8.182838160671714	8.471204894999847	8.140251563174804	-2.247445765805148	4.700374329412261e-4	0.5817146768762713	0.3568341544002209
cgd6_200	14.955847530534026	14.807486756330826	14.822706191722329	14.689199335327368	14.387857952379562	13.770943974527684	13.569812685599558	14.474352108136372	0.7393082842020251	2.2897304912312286	0.22784728065998663	2.154393724726927	13.466391412703304	4.4974351172952283e-13	-0.7697320974117687	0.027004644474634094
cgd6_2030	9.962913679726007	9.589096095678318	9.760174915724237	9.778311153348303	9.330051961659764	10.120873304450209	10.13300573711494	9.276451282482483	3.6939079458683386	2.2897304912312286	4.08509338266307	5.4959708081827765	5.67848714788118	1.6540958613598316e-8	-0.031435087731320976	0.948480193638483
cgd6_2060	9.355215042910048	9.29292304637504	9.103785339115673	8.025584447477954	7.622842720845932	7.980533203942974	7.8194039864873215	7.532398832465957	8.529512469092571	7.384694822012122	8.284398886022256	8.355429100380254	0.8289866979053446	0.03410860421256455	-1.2754734843675548	0.0026763965261636245
cgd6_2090	16.04811597822644	15.860871974412598	16.108066495360053	16.448312198821707	15.67995580153586	15.498276678495273	15.26044450983508	16.22427022080289	4.649895668012952	5.58695582759814	5.769655948188521	4.789919744965207	10.932877417500368	2.5494482663506194e-14	-0.450486367974575	0.1961922502906501
cgd6_210	7.277814051259337	7.755310466520349	7.824079284561283	8.377730478405905	9.49883993031983	8.98545558687789	9.104667476363037	8.554343839249613	0.7393082842020251	2.2897304912312286	2.8931426596512875	2.0541013755499753	5.694449883910329	1.5746405394039805e-7	1.3650147828656793	0.0016538520181677858
cgd6_2100	7.497508492088363	7.2218140509156115	7.644164436766024	6.599968323752784	7.656940156718921	8.446898708706474	8.52303610166435	6.18847062986548	2.9134647687562976	2.2897304912312286	3.7552314994942124	3.2254484995802333	4.208086756446583	4.2122003959395035e-5	0.6211858818845224	0.2528754627041771
cgd6_2110	6.15431838829844	6.273143536685564	5.639297429830639	5.9010913647661996	6.747017165478445	7.3538885303387405	7.504852707588016	6.725585012524344	3.4165210383577866	2.2897304912312286	3.9912783646806744	2.0623629138040216	3.008270020190207	2.8726279436165413e-4	1.1442564662750403	0.023621750384565366
cgd6_2170	8.285326379409888	8.17080081091471	7.935416053768834	8.100967457696227	8.584713849675047	7.775618574115814	7.463641395774539	10.084433299162052	10.006433662208648	8.886822231741132	10.106217579950156	10.321080328004788	-1.7388983042900428	0.002147635162732655	0.1439303214972174	0.8334181070923655
cgd6_2180	8.213553050770535	8.249824412561328	7.261787232957651	8.603241037170221	8.252667290956271	8.458924078135484	8.01575004849444	9.264380713086839	10.180211487482508	8.836983953391204	9.59459289551275	9.795426397943668	-1.6120385424410184	7.705498401644081e-4	0.37716191614272176	0.4415282013132744
cgd6_2210	7.256627241659813	7.567991446912655	7.063280194391766	6.505659736602872	9.999298238047523	10.087195733617591	9.886206846823042	10.153172356019818	10.208848848356212	9.03207948665572	9.491074889715742	10.136466279030028	-2.5566254315143517	2.460417995301167e-6	2.8346443284508958	1.2659153530748721e-6
cgd6_2220	8.381485298079133	8.735977817625695	8.083116279073634	9.086994725688893	11.559855671712054	11.656867075212599	11.396879642637161	11.994795031897576	11.811714215624784	10.418822323147092	11.09211247073121	11.316622928606852	-2.6602034063696394	4.799573130234665e-7	3.136203774179693	1.60916976491172e-7
cgd6_2230	0.49070243602724745	4.347157802258259	2.688755176295317	2.8539691523476542	4.2325585601558995	4.110303064122282	4.344692760562375	4.399194476692556	5.219511247263025	6.162906248483692	4.43165245143027	5.2879065708843775	-2.6216114626213143	0.0038750571513002274	1.7410871193029482	0.04310885045612911
cgd6_2250	6.051360042022564	6.3247316075782045	3.4897208755402627	6.808920483962344	3.0673467530274534	0.44936826628317705	0.35517071163950387	2.0923647164663137	0.7393082842020251	2.2897304912312286	2.5787066439907353	4.311709792599407	3.066383335427701	0.006936614416045679	-4.517479234437081	5.5795587772431086e-5
cgd6_2260	4.303509660172093	5.194947205294406	5.262911726149184	4.36008834232325	5.812389041331098	6.699377624088316	6.7816093238152675	5.899097801159467	6.715818841960079	6.563403562692681	6.46929396518044	7.4988784840379825	-2.0258686267890162	0.0021073536110528227	1.6109678186964773	0.011747399459980892
cgd6_2310	6.548882172562609	6.812138231495371	7.495231436086692	6.371032790087077	5.776862929615572	5.196569722941722	5.309367888771578	6.251114582036674	7.864930010649192	6.989668509524858	6.750962896633026	7.283489413774232	-0.3838053338427727	0.42330634843226667	-1.3839030325375399	0.0056520983948936485
cgd6_2320	4.5947042082546155	0.9046774910990981	5.3581017575413386	2.8539691523476542	5.110017397362911	5.097215206605143	5.745283816679292	6.03077586122806	6.1127368474816635	7.32808387440507	5.331733678880361	5.887516516379991	-2.4989363540322054	0.007554226888531755	1.9192884477128014	0.036498330200704594
cgd6_2330	8.46449512369686	8.923523093802231	9.109936282245737	9.678396612204057	12.45927877480872	12.114426766616653	11.757254080843976	12.850768799930572	12.7301808748902	11.156151077719002	12.087157939516135	12.246387195875444	-3.093048935577782	2.1106384159711002e-7	3.3205732838781667	2.4414674972740213e-7
cgd6_240	6.9313859779693185	7.109388862548124	7.39068668771592	7.234856070192951	5.700046055190251	4.692120067158741	5.4533535115081975	7.685846478174759	7.29158857313522	6.053038583510903	6.832766312690544	6.954005649543218	0.2698878148563786	0.6386177648577803	-1.6899346452692399	0.002782777568447015
cgd6_2420	0.49070243602724745	4.904348969406186	3.7010390468148278	2.8539691523476542	4.958354064235893	5.456667338269495	5.7317238778656465	5.551259328281559	6.3127299554030625	5.732947225158927	4.593218721204177	5.383461256894743	-2.540382009864603	0.007919797436011183	2.557960014654261	0.006681160937372068
cgd6_2430	6.787967000854683	5.369565319735988	7.198962543055875	7.519783163869938	8.196343972702728	8.261750042535386	8.00642843745967	9.046162920428191	8.532195234831502	8.019638057920817	8.322031364829519	8.177750599384781	-1.6903800460433542	0.00141704756529922	1.6958593213608149	0.001747812443727186
cgd6_2440	5.456869667928539	2.7163693012297725	3.706390097926069	2.8539691523476542	7.741038139182236	7.566692993745988	7.733006291030842	6.490232869331662	5.274145574349604	5.738776752687136	6.546081384049445	6.29783901670632	-2.1915076785237564	0.007356487693377337	3.7039503046027025	4.938875563543029e-5
cgd6_2450	14.688382891150402	14.659319840698002	14.746365113689908	14.703188685162525	14.15971653775197	14.428036190420753	14.252748931469766	14.192750103519021	10.95205998713337	9.600588426385624	10.376665919532336	10.35261877141505	4.358401079017291	1.8636100244165332e-11	-0.4408241427670099	0.19959556901314002
cgd6_2470	10.00164857734943	9.466309513830767	9.720692904438192	8.946546763656986	9.445464558752764	9.164241519390467	9.25804901958886	8.949314181136337	8.61001410564185	7.969497185442127	8.015206703913979	8.143880859873011	1.3852694536715902	4.559210725025805e-4	-0.36297555559042394	0.32055700014911265
cgd6_2480	5.546490747736317	5.085083460740241	5.60281871162409	5.735313772984905	6.187982072833662	6.505113985661619	6.524959506445995	7.141809560323102	7.950216685165999	6.272418337446254	7.11801817535531	7.057017357647855	-1.7346983211268778	0.0024326555732481223	1.0238816310185594	0.05960062185754088
cgd6_2550	8.321292679125142	7.774177598497543	7.704907024439449	7.413092009588578	8.558708686524865	7.324245542512216	7.1447163896065975	4.4540387946967694	5.405299788164604	5.124779043187243	5.675406678656512	5.808526785719644	2.317734487365959	0.003360789539449698	-0.5560887214167654	0.3852677339915141
cgd6_2580	6.7815656954213335	7.046877901894322	7.331696517469233	6.187698398045846	5.813603067379012	5.388789501214494	5.684152274964122	5.150370775793921	6.144324310805639	4.974730781039954	6.053453623883042	5.981648678833415	1.0221660521810882	0.03610343243484565	-1.3372533465498195	0.004015289521723845
cgd6_2600	8.702619466155271	8.559443587890343	8.424099571218678	9.287840492192174	11.100179073410201	11.105480002314204	10.748284894120623	11.414130737388698	11.21779078000622	10.06758834522247	10.64816308212262	10.834375004118025	-2.023307237396688	8.21561922695218e-6	2.4028181652398235	1.8670308330106366e-6
cgd6_2610	6.645936506128914	7.053699903707219	6.285713659947644	6.941877547286621	6.282536339679858	6.775266707209379	6.703723053678581	6.585749786684069	3.897121459761803	4.160982571221386	4.511403012010514	4.405391595851738	2.4392458067272527	1.4631264403706029e-4	-0.10787711544686651	0.8292987891039827
cgd6_2630	1.9800068571592988	0.9046774910990981	4.881740809920942	2.8539691523476542	0.24111968523160832	-2.431167987897857	-2.313657292729702	2.0923647164663137	4.818250596221724	5.834190859849774	4.146326561836409	4.112856558469898	-1.9833664207908352	0.06608162086542807	-3.5163712142650994	0.008993000271898
cgd6_2650	3.038567011611526	4.6124665218812	4.159028126368602	5.386185374379259	5.255565853119997	4.086111160338512	4.009486704622742	6.597994649089903	5.930527802906179	6.225674124366893	7.480377936151814	6.883623047843115	-2.6193014209474788	0.0022504778277709016	0.38823468572580655	0.6790700553420298
cgd6_2670	9.1221900728625	8.696247424336354	8.92086226262243	8.31169871464705	7.124897737088025	6.536185046031796	6.547077072314421	5.531309619679803	0.7393082842020251	2.2897304912312286	0.22784728065998663	2.130015245810361	7.472672935512458	3.786007276731416e-9	-2.2097800663774265	1.218947047397923e-5
cgd6_2680	7.104037079497316	6.7755235918416385	6.738333296708295	5.91701464445793	-1.250060773100564	2.975460066551837	2.946595714029057	2.0923647164663137	5.003424594211741	2.2897304912312286	0.22784728065998663	4.840830640837913	3.7250495148030645	0.001723479712601002	-4.6399776633561025	5.320529615118281e-5
cgd6_2700	9.835668586578867	10.002750073747011	9.960790932633012	9.92309876502796	10.080661957922237	9.947962337925137	9.95974107239905	9.761707240407365	5.123929862635538	5.8647533431243355	4.480668802342447	5.644652799978363	4.753689882684425	7.494463872083018e-10	0.0147759409194137	0.9739950560019264
cgd6_2710	9.265010648772256	9.495136064826605	9.487636531568029	9.369174437580234	6.011342884460099	5.386480210848732	5.458250990766488	4.380086656935123	6.226058543320758	5.406321394771738	5.017719419238695	6.123435926556837	3.7124627824949084	4.869052727489852e-8	-3.9174335150935677	4.374974278188637e-9
cgd6_2720	6.531349193842797	7.025287449678424	7.604378150407059	6.941116829408586	7.290993006637139	7.51942736700007	7.236898600078947	8.479282080720763	9.469734713716285	8.998792402314692	8.950282812612166	9.398212097507399	-2.2099323527854935	1.8656319943205476e-5	0.48637146914374707	0.2955596897607569
cgd6_2730	0.49070243602724745	0.9046774910990981	3.7643981046273356	5.4914115587979255	6.3732175155826605	6.582354096154116	6.361952742150393	8.097009463053185	6.717905513035549	2.2897304912312286	4.27232228231982	5.890824895135518	-2.551367027759156	0.04442738698516471	4.107404056236259	0.0013820867269351636
cgd6_2740	2.1443373274079436	5.8549880371162955	5.112705298890243	6.097835252857473	6.111399981371708	5.701723058223394	5.306657224457536	8.45323324509107	7.8410346972711595	6.450742831495454	6.56134038637006	7.4649897446661155	-2.620142188006394	0.00638093552714413	1.4126753266475411	0.13763806124717945
cgd6_2770	7.313562730655334	6.657442037707209	6.579885043674035	7.767803088135892	7.8670490061345	7.630825254773581	7.2701878660741945	8.129526313748848	6.412468653091451	5.057213151506135	2.504288517550956	4.9158986980581645	2.420197245015302	0.0022555814727946116	0.6544663241804374	0.25504194773023203
cgd6_2790	11.783482690973022	11.702524481280493	11.729788611908186	11.20805440457199	9.116386328619534	8.563346165304964	8.743685904460461	8.646081285711787	7.6851053010289	7.215169943450604	7.479092630717496	6.985201073423421	4.256933164148604	9.552773590401588e-11	-2.8357058166303553	3.4730318273809564e-8
cgd6_2840	8.741251054072663	8.471798929752744	8.276266570038272	8.353388373932292	9.447467883989097	8.886851370971268	9.031991481108093	8.220694606388085	5.256778975324338	5.099519138389103	6.48711186177607	5.927974143746175	2.675844472543159	1.2971307601997376e-5	0.4770230367779398	0.23816785308705293
cgd6_2860	10.28946434863864	9.520862511543731	9.973155541266713	9.317545823340174	9.038316120256619	9.55804709682966	9.458404051501114	8.712450439049848	3.4431094494813492	5.886778767485851	5.063361303005978	4.709756677319621	5.141313806195621	1.3006803549993036e-8	-0.5794758491537877	0.14686099803655794
cgd6_2900	6.210003404316302	6.158851622576088	5.509616331947101	4.792813294448721	6.4514536521004455	6.327758134742641	6.512996246147206	6.2742758291469105	0.7393082842020251	2.2897304912312286	0.22784728065998663	2.505749535769333	4.376500355578316	1.0988663493134033e-5	0.6004679037246223	0.25394197298666993
cgd6_2910	6.379028813265509	5.890853361774765	6.102675521971282	2.8539691523476542	6.44303033643937	5.872194535064829	6.292732571601399	5.581638892195313	0.7393082842020251	2.2897304912312286	0.22784728065998663	0.5794338545842741	4.711897521995316	4.824986612143063e-5	0.46977174242419384	0.4988451941753039
cgd6_2920	4.7861673910280205	4.645625124762489	6.20341974051998	5.688138508409032	3.65916907837686	4.551998836706148	5.174083239963374	2.0923647164663137	2.33571273521792	2.2897304912312286	0.22784728065998663	0.5794338545842741	3.881904753773224	5.26392938999922e-4	-0.7386667000566529	0.31771686658212867
cgd6_2960	7.330286170285635	7.8652630968661255	7.058109674748123	7.866114686495784	5.836597686635832	6.226175935885622	6.19302581933356	7.228548627732342	9.111332490716778	8.27452646150855	8.07626482467735	8.622134852591563	-1.0529733676002522	0.013503033750579735	-1.2847436408771005	0.0059784324312235045
cgd6_2970	9.472850798119152	8.652036983273145	9.231152902780794	9.402845700607898	7.815975775709837	7.861852250933384	7.82058736743064	7.098742644556266	7.61198757645825	6.230840792733706	7.021966679816253	7.449268674339112	1.9925271227798174	4.411291140439983e-5	-1.4317186886696902	7.031993996859817e-4
cgd6_2990	7.277738646755652	7.021847646808981	7.233686435844133	6.860366057957793	6.900003778019286	7.259351122904086	7.3881290199582095	6.5029540000263335	5.2869238285506786	2.2897304912312286	5.389473631487582	5.635674162091092	2.182977537238255	0.0015540962884480244	-0.01722865814311003	0.9800400626007477
cgd6_300	4.498775137510383	3.7140118094241648	5.366594391317398	2.8539691523476542	4.619244508141682	4.771885498163896	5.257929464453979	4.093916548809825	0.7393082842020251	2.2897304912312286	0.22784728065998663	0.5794338545842741	3.2941377259293834	0.0010577824970930086	0.6359491976369265	0.375362045208661
cgd6_3000	5.657863899251893	5.249620177836341	5.712586263490926	5.968578063596885	4.818488230463341	5.523150511929301	5.527305854000036	4.374412463984397	3.8414465197161416	4.5580872854386	2.4879213506960833	0.5794338545842741	2.866465429628871	0.001723479712601002	-0.3178715299004713	0.6429678915922156
cgd6_3010	10.394935390569183	10.212772496513857	10.518914414597358	11.392734341354167	10.91092234031332	10.30144807560042	9.924253353980843	11.583014614085043	12.006221269507165	11.114360807999272	11.867433608243635	12.261309152478516	-1.219355089617057	0.006205110548446421	0.05331919008318131	0.9269525493396581
cgd6_3020	8.785423848113954	9.026087129754888	8.831543226524412	7.978490300993301	8.820757609079845	8.819701237366907	9.099447604964368	7.932579161223631	5.475895754231462	6.672715296702515	5.337452170529455	6.230413856785597	2.918565259575044	3.7193616252946175e-6	0.012629491019282568	0.9825150975257488
cgd6_3050	11.871642886355627	11.847194397862507	11.80069488839675	11.85005584698326	9.946872093511955	10.028613939302076	9.843347542487011	9.253943339357019	12.04300426991927	10.936558649673632	11.979503397792513	11.966489102400686	0.10234328234488466	0.775188710263108	-2.04751249829199	6.999221359840882e-6
cgd6_3080	9.549236056281659	9.800089009021136	9.822986992126738	9.443950096994248	8.567634386885032	8.29204889796112	8.287617264227613	7.985894587216659	10.367619669636856	9.407213809665667	9.656244082867596	10.029266807612187	-0.2134014977844103	0.5324920279971644	-1.3495618725386116	5.728412854979545e-4
cgd6_3130	4.520521177549626	5.088619605210873	5.3004190037149845	5.1120804209761195	6.730673250559228	7.30525407381821	7.430376929867194	5.49023447532031	6.261677703537905	7.564298744077281	7.209813783527771	6.212052733450352	-1.769544725603387	0.008939088363942143	2.045748550142397	0.0032765741578947077
cgd6_3160	8.653469603044263	8.551419378141462	8.90253239345665	9.54737171703246	9.122636472616193	8.641297281954383	8.201397263737242	7.760308160334748	6.789110140449423	5.628899919230799	5.702310083822456	5.992327622475963	2.7852716120412015	7.841818118196972e-6	-0.3324883289427323	0.4457669652357911
cgd6_3180	2.8388598858185143	4.629515156545218	4.3098508645366795	2.8539691523476542	3.8288923460872013	3.95551354022246	3.3741735980372325	2.0923647164663137	6.761389467466597	5.467584068348882	6.059220838112806	4.968741827441458	-2.164754718825208	0.006503127784454738	-0.14176011589960336	0.8866689753588486
cgd6_3190	8.408899225728101	8.72797628095537	9.296616201016722	9.99570417400065	9.667358887959184	8.961309078225332	8.615589250388417	11.025451897334557	11.299862107054672	10.20858134690641	11.348533840656424	11.34446881049605	-2.0591987699509424	4.754870208500127e-4	0.46849506610244873	0.4323226548652828
cgd6_3230	4.9695504466090625	5.897629173059394	5.9232598742937554	5.123596787744175	6.520051550169396	6.796543053404859	6.963638085322782	6.6850717447334445	8.310984369215333	7.350502658674967	8.418543936530481	7.59543408314671	-2.498401015620658	4.6262371876943985e-5	1.270051002192214	0.020908018409795635
cgd6_3240	0.49070243602724745	0.9046774910990981	1.1155600312742269	2.8539691523476542	3.253540840958041	1.9524911541774679	2.1093403483719433	2.0923647164663137	3.858863859867772	4.573718266696255	4.816027088172462	3.98473216516157	-2.958321896060572	0.0013207708948976612	0.9310477477354149	0.28866669425052865
cgd6_3280	11.428748020612824	11.074631705697499	11.703487680624244	11.523620790521113	12.471041335826934	12.303325483874675	12.114758032895308	12.437934508522426	6.64616737649373	6.393528117236669	5.740617516184907	6.566983358033398	5.127803199363364	2.920215498303588e-11	0.9002955226254556	0.006837857254754576
cgd6_3290	9.012859409634741	8.03287654902523	8.401197140434018	9.333928951432396	9.760970817809156	9.512752551283391	9.594269365257732	8.959352203347738	6.887466569817015	7.065232919322208	6.663808193720597	7.372655194114109	1.648216285161963	5.556539017172748e-4	0.8616209172812521	0.029512485298278653
cgd6_3370	9.191176522206874	8.51015695131473	8.259854482281606	8.658122810628136	7.2542680611517145	7.401301127831661	7.581512478910285	7.958398127696563	8.009106946122333	7.465964214576525	7.944993742460036	8.281615097174987	0.6900505106712052	0.0610857833628617	-1.184306847774196	0.0029448189720431956
cgd6_3380	10.230646975451881	8.722476450464017	9.202696533505874	9.185363503856975	8.087348013324128	8.455711495728266	8.36707207964712	8.91630552198759	7.935962096245537	6.92066717611795	7.811380802624482	8.57080460042375	1.4452228897841115	0.002405455589276052	-0.955371800567022	0.03187660456471341
cgd6_3450	3.664753677396307	5.384219451753801	3.7779449946304813	2.8539691523476542	6.792721909710015	6.282769478010417	6.614488818494589	4.7537304439545585	6.6733369183621765	7.194043115386646	6.490168435879143	6.239974955451811	-2.542048183391991	0.0013062643722606792	2.3722161508095825	0.002568221092567894
cgd6_3460	14.724848568874192	14.319248908173737	14.51073799788032	14.702707390755066	14.000509545528773	13.73954860260401	13.630964982668253	14.021999899664504	0.7393082842020251	2.2897304912312286	2.448505993928122	4.545481121725194	12.02899214838057	9.351087534016532e-13	-0.7162291155630651	0.041148992052156594
cgd6_3470	6.682688292930954	5.544589310079045	5.90261179664716	6.925713795672061	9.620000590976357	9.27847356601931	9.385736960892496	9.511506964698716	9.15014613387211	8.945470562561333	9.006426016047774	8.860253675670995	-2.7954278231725738	8.765170420094421e-7	3.245526059445419	2.526940109244349e-7
cgd6_3510	3.439774399610115	4.369325143330441	5.2648460076054535	2.8539691523476542	9.726572352413138	9.111089952548289	8.933019728374752	9.398560103213248	8.81820427474069	8.494067311782874	8.753867251715981	8.836445809624076	-4.683814410660655	1.2650613702279768e-7	5.218232425527437	9.791060898408434e-8
cgd6_3540	2.2339654870435264	0.9046774910990981	1.1155600312742269	2.8539691523476542	3.2207328839987994	3.4828895281936205	3.7450799219152335	3.8310439508866634	3.718316248920116	6.182804760439683	3.867554909272889	4.85160862622782	-2.6777733790626677	0.003749429483684511	1.7956130617429984	0.03828129258214179
cgd6_3630	7.527203514935002	7.386147931338129	6.583701970080586	7.400092314518272	9.811302235841458	9.716322675062182	9.458345829194785	9.696702701576166	8.075150952746988	7.677194920464607	8.437346123622355	7.961036625398445	-0.8630014455518387	0.029576044764619978	2.4449979160448843	2.4189081958327736e-6
cgd6_3640	9.36499791320124	9.02796500597759	8.98174385182497	9.340420850236457	9.217881606912933	8.834973948659638	8.972679960894919	8.087594186404296	8.203665545411198	8.132759472668829	7.779735874705313	7.349402186504588	1.3362187642885095	0.0011411664759353574	-0.31780401754521925	0.41567171424128935
cgd6_3660	5.88673212510438	5.32856095021624	2.7233428823364436	2.8539691523476542	6.291894062436868	6.7392014118846095	6.921993671496588	6.516019078639431	6.030968813748905	3.8851320094035584	5.1870472944792185	6.60530072067768	-1.1281860395475016	0.18990838333677032	2.184632504880562	0.009182045444641846
cgd6_3720	8.90470354044601	7.959491928435727	7.872201263792135	8.359413013353368	7.750399442834479	7.701530444529951	7.860374574560817	8.184320740775048	0.7393082842020251	2.2897304912312286	0.22784728065998663	0.5794338545842741	7.3252989850234185	3.1411118221155702e-9	-0.45644754741056204	0.25302468647211557
cgd6_3730	10.333815263216447	10.368504583757515	10.208987562767629	9.91347286185955	10.231423683470846	10.421743198963712	10.455988666074322	9.98591270966277	0.7393082842020251	2.2897304912312286	0.22784728065998663	0.5794338545842741	9.263540110927808	2.318127454915493e-11	0.06215783031360722	0.8774039573745678
cgd6_3750	6.202051343427294	6.661326117837279	7.189745878077639	5.104164452899821	6.88632089632432	6.29695251744866	6.615763245542628	6.661537767728703	0.7393082842020251	4.5360581783597445	2.465925720982424	2.0938135780275893	4.01837176185807	6.445604015653797e-5	0.16371532802079436	0.8001220505644789
cgd6_3790	13.079239853482926	13.447983387201345	13.607492893643448	14.23631635037142	13.16537615019748	12.637722647761619	12.32977617142704	13.355816043781743	11.805195704497713	10.082428577053312	11.06712446129259	11.301407298440544	2.5081817261387584	3.3733055736989057e-6	-0.7196568179877634	0.10537889484298528
cgd6_3800	6.008893026486798	7.27108782910756	6.3595387253804745	6.5027049478334025	6.710141797602179	6.87951726197987	6.942308340494923	6.298887360130135	5.315835426192803	5.044962544877009	5.016895894043226	4.418240056712455	1.5858441800279364	0.005903177995015831	0.27675118776188157	0.5727858634148083
cgd6_3820	10.120683874364424	10.112734883089603	9.594048122533797	9.331124874989097	9.372858881851595	10.005808250044517	9.975913224780015	10.218463217111532	5.339905961400356	6.163159458451308	5.137220110005037	5.818127516339923	4.29473320633196	8.656601104968298e-9	0.053853663371050686	0.9033926806658409
cgd6_3830	7.8872908825701025	7.700781474922083	7.374238916130828	8.230738423787276	7.514286163535717	7.7124884267318805	7.346767058037309	6.405340380413628	5.989753386485826	5.141186219140671	4.910952532467792	6.318373798915173	2.136552786585863	2.787863655683004e-4	-0.3517281887586732	0.4370029662246949
cgd6_3880	8.643437429457146	9.073423903707114	9.13382677101682	9.723043535712494	7.748821536329587	8.080899650951736	8.199650987513428	8.01239422332801	6.82949039879	6.655257871365945	7.026688862687024	7.319487294731388	2.0775688027139614	1.331297083715219e-5	-1.0644508775912094	0.004475802640513295
cgd6_3910	9.376273866645187	9.920104773983889	9.553783309721712	9.918072323649817	9.398644070067464	8.896470757629139	8.965381569157598	8.968701723469259	7.768509479102911	6.480744984653651	7.146499801718	7.302298405000858	2.4188801606380466	1.3868693021651552e-6	-0.6100905620399217	0.08246291289190684
cgd6_3920	7.587276795563783	8.071409636849635	7.4506461513930295	6.202271642063307	9.66796794595207	9.63041590804377	9.882744365490295	9.45024745183237	9.38743443754262	10.075546993466983	9.872923394947433	9.55113165779024	-2.208211045105112	1.0941136763684464e-5	2.1723725678381607	2.61369328899544e-5
cgd6_3930	7.746684021821715	6.622370296073714	6.4937337447558265	6.639958381940461	9.390908733255461	9.038097567291919	8.830362178153548	8.717395609872348	7.3109517836122775	6.804392894400068	7.138982209353448	8.140619821094235	-0.45723122337685673	0.3513751610759081	2.0625857685099085	1.44684148899434e-4
