geneSymbol	crypto_sporo_rep1	crypto_sporo_rep2	crypto_sporo_rep3	crypto_24hr_rep1	crypto_24hr_rep2	crypto_24hr_rep3	crypto_48hr_rep1	crypto_48hr_rep2	crypto_48hr_rep3	sexual.24hr.vs.asexual.48hr_logFC	sexual.24hr.vs.asexual.48hr_FDR	sporozoite.vs.asexual.48hr_logFC	sporozoite.vs.asexual.48hr_FDR
cgd1_540	8.449579714264155	8.46243288698024	8.60262550761138	6.070668885875508	6.1088233133566385	6.247394988273938	6.0571921851759045	6.248245584344542	6.331238571527789	0.0473007590232557	0.8036420908289904	-2.3702480482146226	3.2176425440236094e-10
cgd1_550	6.814979750474011	6.533779544664921	6.614910041754007	6.265904113812213	5.755540024136754	6.066343033149728	7.005572176025175	7.311276606280448	7.2389422630265035	1.1741550275252282	1.120384003743292e-4	-0.6650170089785492	7.036351190927262e-4
cgd1_570	-1.8930732602180125	-4.577729170010639	-0.8856296624240398	5.52646937687336	5.376719895144261	5.457832713931221	5.197600034320031	5.180927605121891	5.481494112390409	-0.18452318821615776	0.44894735165756267	7.7463981676801845	1.2615402481329094e-6
cgd1_590	5.937122586690086	6.228852200191902	5.816654832964232	10.074517316899053	9.971393986382889	10.399365122811941	10.609128618741284	10.60472740705721	10.5169254759693	0.4429131032645053	0.00431703747973531	4.162781298639742	4.591902949549857e-11
cgd1_60	0.0675395155148751	0.7098707016889956	-5.166889739657474	-0.10526910523311904	1.1173172042735602	0.7506962526366987	6.51577236535108	6.797360727646252	6.774148412204631	6.019617455346248	1.3220710703104572e-4	2.4009946371640334	0.10111782288192367
cgd1_600	10.037212316049077	10.092736291117644	9.96190843557266	5.036597996547907	5.116771126466455	5.183067589497043	5.311955007260585	4.991578769747117	5.27831292466135	0.08423403697033116	0.7377345729603947	-4.913477075023696	3.5829041096921237e-12
cgd1_610	9.450781862778104	9.283825012593308	9.451329252108685	4.480750017201489	4.830811459074731	4.5482854598890174	5.054940137249503	4.899786594617597	4.570748911273854	0.23963233645268112	0.4622492850736217	-4.745474123056679	7.039169402841076e-11
cgd1_640	15.73984978993628	15.64454152318892	15.682878718092113	9.979854139736679	10.009094589646946	10.034306409540084	10.152015238384529	10.184050764174884	10.106637067936314	0.14192246444003054	0.052103472173509975	-5.681144645100041	1.9041045899022636e-15
cgd1_650	3.0750908137185653	2.7799816305641367	3.5739789151783	5.720163197534135	5.58578731025714	5.937714183580614	7.1927041790829405	7.168793571555079	7.151215073019368	1.448830766804619	8.085138957964594e-6	2.5278297904720097	1.2560101263328464e-7
cgd1_660	1.5615246330270627	1.915060469838322	1.1689723303757846	3.300209498247645	3.390994688940285	3.28103105901707	10.32018988647319	10.205802817970316	10.284705197719173	6.935573843404464	4.4154956558996663e-10	1.8421587602142102	1.0593973091514464e-4
cgd1_670	6.983626228019461	6.659922371795414	7.062684596648382	5.283870475586204	5.552553509886683	5.3938638872507285	7.885594747024733	7.88461616981795	7.947456924537653	2.468707520481681	3.529423059867878e-7	-1.4832894319404843	2.7570114171337573e-6
cgd1_680	10.300256113860017	10.400995417386252	10.125253641052502	4.656695517936306	5.010726192566625	4.581874547849987	5.254817108456522	5.308254470377709	5.137172493658923	0.45501924428524543	0.23892616056911173	-5.477091419111028	1.4605890202936784e-10
cgd1_690	0.8583679457572668	1.9771636392598233	1.1545697137564312	2.1678841942355547	2.3183550237904686	2.6683335670477377	6.209056905178116	6.370361956290041	6.092628414723729	3.8584028550326273	1.35104043675789e-6	1.0962439751877922	0.01974930168905627
cgd1_70	-1.875886289664065	1.7902850995679394	1.140391870986487	4.273769845661315	3.8328191790101713	3.6426544894622963	5.138080363603482	4.857616452195164	4.809970614833513	1.071302890171613	0.043150973489254604	3.5574775589450267	2.5335422293421315e-4
cgd1_700	8.859843331273153	8.346233230205504	9.26417529036893	6.492008126219255	6.6618940693748385	6.779937140814981	8.418742323891157	8.59400319796771	8.514209238968709	1.8547318357136646	3.972920092565803e-4	-2.199974519218989	9.835107835169591e-6
cgd1_710	4.539680712080286	4.076402003469946	4.675380828111575	5.302872894279013	5.392877201081748	5.503192155390661	8.192661510105234	8.313259810133061	8.237626788912866	2.8451587138447554	2.902172122521437e-8	0.9346863862267245	1.919445548992279e-4
cgd1_720	0.2981598856644314	0.09054264758495191	-5.166889739657474	-1.8054088333112515	-1.738843420250503	-3.1403221855769643	6.347368847253767	6.283902668213465	6.2626445054317825	8.534251346913964	1.2142528426689823e-4	-0.37942947659172654	0.8174010131446569
cgd1_730	3.395828513880112	2.9587514150903513	2.9663162334378756	5.133253289937066	5.011373231313684	4.8864934526304955	6.835668086986131	6.9988498417283385	6.968812340612756	1.9133518016110669	6.110572475056392e-7	1.9056516046795653	5.86422883900919e-7
cgd1_740	2.195519846898837	1.6139382196868879	1.6146293979764774	4.430057270331154	4.529743655701414	4.5042613785900745	6.8361496676538565	6.854938253518233	6.88676449163153	2.359486518004216	1.2107104429797916e-7	2.6936949193352753	2.6969164128911257e-7
cgd1_750	6.148403527679178	5.58731314828319	6.465740440375928	8.164833642083044	8.036225831599419	8.578714541076575	9.061223503656663	9.200903808290544	8.98020077519432	0.8433356943909303	0.0025014739424387496	2.1368490062507925	6.545267555358084e-7
cgd1_760	10.365226600213248	10.188650503913982	10.317578566322538	6.9778957931184715	7.024344492814535	7.055689977362588	7.998738190195635	8.026726526752302	8.13684744730397	1.0228567636758141	7.302209840748729e-6	-3.2735210814279236	4.390210179705671e-12
cgd1_770	1.1345402643619464	0.5480858413944966	0.3841145004247799	6.0926584625677505	6.235481085922731	6.117067573524894	6.199331835565363	6.1896745965509075	6.346744049267163	0.07120235659929719	0.6445274127462578	5.487074814424085	4.281881573817351e-9
cgd1_780	3.619021076162186	3.460319434488119	3.697101347420052	4.820663168369081	4.788648420748175	4.716642276472874	3.7840115922805233	4.039804612116314	3.981491117665615	-0.862273956842516	0.009549688437161271	1.1697070412206876	8.111249525249757e-6
cgd1_790	2.89307153233525	2.131862818279499	3.2242247600743927	5.673814258337276	5.52981899770003	6.0388270795646	4.990426984956593	5.324148562719345	4.920983805545442	-0.6322930344114379	0.06916887788334333	2.892748412876984	4.2022832301755804e-7
cgd1_80	1.7651638485007555	0.5510864391334577	1.8059993764374431	4.169085173737776	3.6798086262022887	4.132454486963809	2.997276850366014	2.6769301947232695	2.4083163483450942	-1.1982063631968591	0.048205511725617906	2.4838657954289554	2.4901893408555257e-5
cgd1_800	3.029812484446368	1.1365382517937734	1.2845817197364797	5.9618777163291075	6.103436038751641	6.137379457262042	6.3469322764332405	6.3045447588182295	6.388140876018796	0.2695691994578313	0.27568161524021484	4.2655607589985625	1.7533803924180918e-7
cgd1_810	-4.839971981495423	-4.577729170010639	-5.166889739657474	1.7223860032236002	2.066701793894358	2.2775587676675397	5.251982273628656	5.416398972656443	5.256913264823371	3.2771538248483605	3.14484283533821e-6	6.892147229745681	1.3330186404469988e-6
cgd1_820	3.8686941169349462	3.371363369872702	3.6781179395092223	7.470151996702901	7.432349877820045	7.5543832695487305	8.020008620192174	7.98481264651909	7.991367511100227	0.5206674310298416	3.268365926430915e-4	3.824025668908456	4.584569960253472e-11
cgd1_840	-4.839971981495423	-4.577729170010639	-5.166889739657474	-0.5501287394273442	-3.7763395945603504	-1.3753811405926701	3.9074044570757103	4.311183220168588	4.293685728457126	6.030061068553818	5.3586566430018366e-5	2.9609138055277224	0.020047136322744668
cgd1_850	8.970736413615441	8.802201617493902	8.899519689422458	7.712984037879348	7.837805920512864	7.793078291820934	6.976472149605834	7.071619051740419	7.202305054101164	-0.723077866155772	1.591450293724004e-4	-1.1063176693873196	1.7089965433032043e-8
cgd1_870	8.483472957972296	8.343816638455214	8.222954111538565	6.934569565349806	7.115549260320665	6.9293502867361845	7.507349632431342	7.583877012693422	7.59118462028297	0.5456919779675635	0.0031272330476581804	-1.3379496302324307	6.056316520575808e-8
cgd1_880	14.783023377045222	14.690188169566955	14.68085927348	9.435266566754995	9.717794575982689	9.506943835950043	8.982780481590417	9.127837951966477	9.126153153008712	-0.4931713485737248	0.0010289233111188082	-5.153996754175166	4.056584099848881e-14
cgd1_890	10.504639961756267	10.485699715829279	10.45744722199648	8.182409588424289	8.058764701384511	8.254367506912274	9.264958042373186	9.32627587037542	9.176908150383978	1.104691179570013	1.8253326747723123e-7	-2.3250358190223857	5.255644582438011e-12
cgd1_90	3.3173643069105614	0.9767845239608847	3.3105157466592123	5.848081027753117	5.838797631198498	5.721604347012508	5.1739222138933805	5.121718404949821	5.164036965907873	-0.653049583904874	0.18246225698042107	3.1165349416220036	1.2260862760832523e-5
cgd1_900	-4.839971981495423	-4.577729170010639	0.8916351403268252	0.1889432529567562	-2.2674523505202253	-1.4800725245965571	3.507363501171273	3.6427800417441674	3.2172334035792356	4.753163661050197	0.0038849497450002854	1.4195730921422363	0.37454508303026496
cgd1_910	12.370149307984628	12.353110062590444	12.258335140832617	6.453691684171489	6.556136268000216	6.345020307068551	7.195347237974152	7.101445097524163	7.357309605394654	0.7389856785819529	5.557330800719162e-4	-5.8600333238240925	1.3184301362322488e-13
cgd1_920	3.9150499364919162	3.02359662327426	3.5008363118092545	5.466719507283883	5.539570715984668	5.690842755567205	5.298428158123582	5.154545963411426	5.311261951793785	-0.30928336202520956	0.27019300325928225	2.057366304200249	6.341361659169733e-7
cgd1_930	2.062759065884876	3.673364677594116	1.9369432628222387	8.314383796510562	8.579610056633411	8.264903159260909	8.035144820405318	8.038908583210896	7.976217770731843	-0.3798412351798124	0.05203259785403836	5.960753957263788	4.2651218868546e-9
cgd1_940	-0.7601365108228889	-4.577729170010639	-0.13117911570978938	4.3012033310258	4.357635684297293	4.335688401523693	3.9941696488806677	4.120184785761085	4.001377662681001	-0.29874986334687215	0.49573567544010677	5.9712002759319365	1.625325561491539e-5
cgd1_950	2.4092469825026943	2.154841460403906	1.742975665269837	6.235958114730258	6.428378265340938	6.494174180842779	5.181337378386916	5.37280442861857	5.244841231185718	-1.1330546759959184	2.1509212552126494e-4	4.325564596230485	1.7469230127306983e-9
cgd1_960	4.135451341974086	3.6846178229410294	4.449819366314503	7.078050291957714	7.225706475344321	7.198511307848221	7.196239911164103	7.062362637527562	7.296895244347492	0.001136750263906805	0.994736756973576	3.036928984841749	2.6431077656496716e-9
cgd1_970	2.5969379510465003	2.4099465407820824	3.5134833982516125	6.661327179168027	6.540901838032918	6.922614183288116	7.6895147143600635	7.487567937082854	7.643209562395081	0.9225875518968367	3.811614875845927e-4	3.76656738614527	3.181765421123192e-8
cgd1_980	10.448499797434403	10.294614620408439	10.3769110480061	7.22192745163087	7.268287538122486	7.268198659573227	9.951243984300143	10.020710202932424	9.858782299717062	2.6936151152545964	6.080420200867771e-10	-3.1205448473528445	3.64142632234702e-12
cgd1_990	3.1465666000815875	3.6331109697860136	3.4732353436583137	4.880229401846036	4.305594130787155	5.135298008170598	10.790640559561057	10.903036236325926	10.795523018037079	6.128589181563468	4.1341372055825747e-10	1.2906986705909373	2.4743248209035875e-4
cgd2_10	-4.839971981495423	-4.577729170010639	-5.166889739657474	2.648228005484122	1.7425448917268491	2.080720534009664	3.1044196559529604	3.5408247892257863	3.4742958952195924	1.2446052042275024	0.018678600790871365	6.95656067736631	2.28691452000456e-6
cgd2_100	5.404464610678387	5.015406021005059	5.841976239565033	5.548780771932461	5.6665156392739595	5.339442981125749	7.43843121962368	7.52211728534286	7.54816403268529	1.9543910458489835	2.2256672511469834e-5	0.07421797710576161	0.7475360897097172
cgd2_1000	5.865930722766252	6.138030994178574	5.992831414956096	8.84734426830908	8.666184663372709	8.822249083270982	7.4133093198486515	7.33277182610564	7.448756068244181	-1.3750565050594883	6.310432164033024e-7	2.7773169452291366	2.2192129769166977e-11
cgd2_1030	8.916701585412182	8.683084833558192	8.754853792623507	5.9960711443403065	6.101064571384298	6.013949968776444	5.110192055375317	4.956648022180759	5.027096836542992	-1.0054489282679882	0.0024882390851680178	-2.7406185421142286	2.365664902603065e-10
cgd2_1040	6.942322480305697	7.114341454712409	6.913509043409756	5.1576163080638535	5.169055246327198	5.0691922521832735	4.255299599531155	3.715978724136666	3.7901598986938874	-1.169060063637529	0.004772366381873432	-1.8462452870333257	3.6314676881343394e-8
cgd2_1050	10.882731627426097	10.723194514241591	10.837604299072257	4.835946607434871	4.459964578131189	4.3731206501801365	4.788766707997075	4.67968473828951	4.539592076049081	0.1576715342459023	0.6536260531567577	-6.278890988481895	7.206147334545642e-12
