geneSymbol	crypto_sporo_rep1	crypto_sporo_rep2	crypto_sporo_rep3	crypto_24hr_rep1	crypto_24hr_rep2	crypto_24hr_rep3	crypto_48hr_rep1	crypto_48hr_rep2	crypto_48hr_rep3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cgd1_3490	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	-1.286419603564097	-1.2864196035640993	-1.286419603564097	4.892853074967232	4.75738922496921	5.005206339038692	4.429303308460005	4.680360198449476	5.05762636143275
cgd1_350	5.454398986529874	5.10127634134967	2.4060040056057046	5.855998620624231	5.027181288393928	5.780567686784613	5.550814607896474	4.002670826724186	5.862815478928239	6.930742483222065	5.4836610521039955	6.287576500583771	5.330971265859648	5.1744872828385295	5.004813225928175	5.973457737358874	5.921728173047076	6.3026711278927445	5.524741676160725	5.536006298067441	5.7798954319380265
cgd1_3500	9.793658372535358	9.15269005289499	9.028849693012953	9.30821296018456	10.294624228894676	10.229479197568063	10.006961588121335	9.901371772267307	8.24457514805957	7.037574695249621	8.053719981589921	8.715736762914615	3.942844038078518	3.5536935097760103	3.798153156922121	8.234295282478001	8.197708800497928	8.349256187436612	8.302371914876462	8.380551210148253	8.408652002106296
cgd1_3510	9.7873184264117	9.600432289163896	8.91487003333566	9.42507473605703	8.4468817245925	8.815013659872228	8.586476516140483	8.239053982088334	8.058035273291859	7.878276207273938	8.402895361602239	7.791957756961889	3.0721541822975085	2.5382147246255253	2.763271097376915	8.149457033336452	8.215465054762534	8.361774850121606	8.16879799270834	8.250617829757235	8.21992688540015
cgd1_3520	10.964624648986204	10.094515948303274	9.90958944029829	9.405619675575563	9.772039811198049	10.353807629535195	10.289136283527352	9.509671227946699	7.527657388937133	7.780982636296381	7.799375149143455	8.150414530637926	2.191889897907238	3.278687175328089	2.2545198838170992	5.742115924091199	5.408353195508246	5.8469283396451255	8.520792634875589	8.571519858061599	8.44655688013233
cgd1_3530	7.817243904284833	7.733515631956529	7.888520117880838	8.096155677652888	7.298998895290946	6.9638616621348755	6.60376147707329	7.756840454817968	9.508971838521939	9.037750494540838	9.219542536668863	9.368348957452891	8.547982570617044	8.550578447001024	8.352674428410777	8.489190934501737	8.499780546566537	8.473105259492604	7.476852244952358	7.4526112737650925	7.415334732057886
cgd1_3540	7.374311398811439	7.451118899848041	8.655117039564688	7.752856202083888	8.262381850253401	8.25331561543769	8.142270169405025	8.229178201384858	8.64826880661094	8.831545935438578	9.148374709330737	9.241906674531496	9.710069324660337	9.723220409287771	9.565732696511915	9.136603001771677	8.934600149839238	9.068661954804572	8.54901164431122	8.593007141130473	8.55529036646705
cgd1_3550	8.987829000676781	9.45087246221253	9.161628393120392	9.184882917542456	7.087999052949224	7.8774385449727475	7.972296524158978	7.259110712288409	1.8760180585996005	-1.2864196035640993	2.360487205287171	2.71349506353221	3.6890427357004096	3.63743735495712	3.2810958043959384	1.5931450182675908	0.9726060969892837	1.2817140814347447	8.676378794935303	8.76272569208344	8.765752329941915
cgd1_3560	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	-1.286419603564097	-1.2864196035640993	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	4.593850179251853	4.968220005270927	4.59009691806119
cgd1_3570	7.419874456977986	7.398309320384377	6.6524085704257025	5.798042909485499	8.597066367243295	8.419759573056423	8.73975537939076	7.495160310427015	7.584330186779128	8.284444701840622	8.541348401422836	8.082435736749533	6.661054618923672	6.428116761809752	6.841275428956748	6.483693814013208	6.660588436016744	6.674620942086629	6.424438314158914	6.4267961119040615	6.43462659241457
cgd1_3580	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	0.19165293357829502	-1.2864196035640993	-0.6844380013304122	6.362089384547263	5.891937302848108	6.284724644155805	5.445344152828868	5.172349156766952	5.42140737465696
cgd1_3590	4.306315149427269	5.158253716573267	5.530289324490739	5.501481256739092	7.211931575807447	7.1043454093617235	7.468930955366576	5.041023225529181	6.001989175016067	5.262069002353511	5.076188680664978	5.169738907428542	1.8869453708799904	1.3510981811990306	1.346380354041942	6.471389422345503	6.218021736032954	6.487069837068125	6.273789592937782	5.981498978424294	6.182509953316163
cgd1_360	3.2291440186814144	5.502673975056984	4.267102019157162	3.8340267897607165	5.921843772697764	6.2011831426564195	6.462541554192847	4.522418950414574	5.311284258541813	7.55330567030937	6.744033417207784	6.675584547483986	11.003529474690728	10.846454069563187	11.00029052219646	6.010699615576641	5.685289413608132	5.641706719907107	5.897005755141351	5.937360256532118	5.66576219338944
cgd1_3600	2.8533981952456813	3.2817323678847403	2.5316081328529063	-1.2864196035640993	2.4884889363988694	3.515855160921485	3.3010987524554305	-1.2864196035640993	2.0510893556384833	-1.2864196035640993	1.639635605519877	-1.286419603564097	1.7215555267576792	0.8320471438160694	2.164848393530153	3.9277569800030583	3.968116569634497	3.433691283214458	4.3488237877665235	4.707988981709542	4.18990013954249
cgd1_3610	3.9336554785435736	4.373688780549512	5.412734978748319	-1.2864196035640993	5.488412182621927	5.37204751804538	5.711600082906608	3.9432650068168598	5.304165106225879	7.247297615485381	5.773870714422595	6.168340288568613	9.186370890647478	8.819205042189765	9.190976200521385	7.695281871237633	7.8676605061052305	7.767206750030657	7.174493500726298	7.250912815285562	7.0996618944466645
cgd1_3620	1.944441730069412	4.57929093809099	-1.2864196035640993	5.012654236703989	4.947211304218492	4.620550309626907	4.5435516925065516	-1.2864196035640993	2.062637742258702	5.763352887110161	5.165930732651527	4.805894884354931	7.7187016996202775	7.674844364128558	7.754658331675213	4.971780817041216	5.16549332723043	4.919313022844073	4.348115715384746	4.173900430125228	4.501978518100446
cgd1_3630	8.616515047455913	7.294789921824199	8.991634226385552	7.807541354485592	9.60588657404161	9.349001254334373	9.066140254868355	8.211839615848808	6.817019352349941	4.587912101091125	7.329376334403631	8.226609620479833	8.795672303759204	8.936832554331849	8.775154294592497	7.622418115282208	7.34427451581608	7.445580276171157	6.931011396373752	6.918302007145706	6.912659866277753
cgd1_3640	7.938682787294543	7.426688916870328	7.519912763407089	6.193161453484309	9.715978303347443	9.110142898577436	9.200175076070034	8.476184428222142	9.031587811743082	8.75199020935864	8.604755505762045	8.423413555884167	11.370462151302503	11.389883485242498	11.343155022356221	6.950973231891455	7.10441114031704	7.155677657913522	7.10347586897206	7.174660217798888	7.24124345515627
cgd1_3650	3.4321936352647713	3.867874550400827	-1.2864196035640993	4.040039030053618	5.518568923537743	6.198755195600231	6.478136929453552	4.156719404495966	5.520933206377815	6.092458697977217	5.1752374486708455	5.39311355527722	8.356270051842895	8.134142165355746	8.244602872331006	5.9830615198155765	6.298967123424893	5.959509281655939	5.716187724517028	5.72270541396245	5.535785262236771
cgd1_3660	-1.286419603564097	3.9710465779135165	3.2043808636463456	5.7060125820401835	-1.2864196035640993	2.7439758099768126	3.437536228541881	-1.2864196035640993	4.955161740327313	-1.2864196035640993	3.7780764793515287	4.1047711907049065	2.3370271790380364	2.9780935080773046	2.2642969474003563	2.7881212576305994	3.4222477477357094	2.7800308941520884	3.0595459343998344	3.387669487456123	3.086760458126395
cgd1_3670	9.623986841872652	9.992036774108005	10.046315939326462	9.29299634992767	9.867559306319222	10.183008576070012	10.05727559773801	9.740341337030863	7.120555038886226	7.084997286668746	8.077005359578479	8.424382966677582	7.796072982716066	7.918303679914436	7.610284749776327	7.9677500483498385	7.711383881383788	7.875522062149029	8.941674649612533	8.910177225138257	8.786168761969188
cgd1_3680	-1.286419603564097	3.5928182640527226	4.362858200919183	-1.2864196035640993	3.2513128490748473	2.809362515718888	3.4716336597079134	3.478364571125586	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	4.444483558075276	2.431483182625084	2.536302777793599	2.847978276379085	3.8362930683065075	3.989064556505027	3.965177875159069	3.529765743737735	3.801702340362115	3.5658184265002233
cgd1_3690	8.67440541671253	8.765225784965688	8.393366739253405	7.970039309011752	8.425935712659465	9.176968544264236	9.2594357243037	7.8740155483785035	7.742288717745844	7.646378987008522	7.794285285925114	7.9125167747349705	5.488687120397507	5.456284211211324	5.585648989187712	8.109623350995104	8.203449095812829	8.518152412548275	8.654011895134643	8.598249294612765	8.66387155111938
cgd1_370	8.60505970888895	8.194531347131397	8.400176966012623	6.1349410970003895	10.07559174563003	9.727843237299526	9.751509659112392	8.385315902589612	6.054827079489284	6.738255147307388	4.978600075216304	6.99192192521723	8.357088338816473	8.2792251249055	8.440407502208847	6.73445639629068	6.804793529654589	6.84973695632076	7.932858124038761	7.873037306481357	8.05888996853545
cgd1_3700	10.210079708013575	10.546256029982205	10.33152746212723	10.238617299557202	9.632948918171012	9.300392176144978	9.088960872859214	9.461602593649932	8.295297564733636	6.831612345600607	7.925274566332257	7.799837061109005	4.166313585178583	3.7926767339218133	3.5868728341206633	6.462913324607014	6.627986317726715	6.8581399406972805	8.731860562979108	8.758088658102142	8.75633437708237
cgd1_3710	10.160520571188998	9.74620996360725	9.668066477657291	9.458539410795469	10.546377377972737	10.310244629570207	10.166128551286187	10.172302030777843	7.666895527362315	7.161150635365101	8.065174240056127	8.20613757679342	2.5854614571919248	3.449121989160639	2.730738785316179	7.223124625419007	7.227591202486407	7.367035334549152	8.248428656851443	8.361095225610567	8.126238101959386
cgd1_3720	9.169551749167594	8.570491384996064	8.84248048199759	8.38255693911596	8.347611622362427	8.318150530688559	8.355336931815826	7.292599283747617	7.367901563736977	7.589524128948508	6.995410815587682	7.822869269094116	0.8818620507029993	1.677890912069915	0.951054494267272	7.3583887162408	7.46259166516426	7.337399491068275	7.493848552262443	7.490457107443888	7.393315279840677
cgd1_3730	8.426790717210546	8.561586568925952	8.718429727357053	8.532013808988134	8.375078115506858	7.073377117046091	7.1013378346303595	6.6558350269112845	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	4.237027543707408	1.5758338372678604	0.8888353935073201	2.124731405848836	2.733041097215243	2.9056415936534576	3.0301737264969817	6.949727060054519	6.881172019915148	6.930251036160297
cgd1_3740	7.546473383159514	6.459923406923268	5.909981396732737	6.347808055824581	5.725147728700746	4.521149128882462	5.4766219641306195	5.8851499197095984	5.773285637751358	-1.2864196035640993	4.053689099339338	4.381949023836968	1.223740091799488	0.7199718123346034	1.0696473885996536	6.58467099202836	6.41402087709355	6.466925013052824	6.122183360455111	5.938016253113925	6.074618578855574
cgd1_3750	2.3443438467289437	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	3.3763455395225592	4.376356567827741	3.7385740132056875	-1.2864196035640993	3.4112612938115485	-1.2864196035640993	2.967539027414654	3.852056250484012	3.4204601793399854	2.330008119460863	2.960405357860201	4.537196551482185	4.492766274883018	4.528376909732117	3.951547163296919	3.929853345696526	3.943497895648746
cgd1_3760	6.805714642288394	5.4757261754063515	5.679871395805273	5.364144340842709	6.11580505911269	3.5806403238660156	3.7256817588385114	4.904180959155214	4.042429312560443	5.124969594522435	6.435757803573267	4.390953420318726	2.9815713440489207	3.1386481503336054	2.925674177527304	6.580187831604295	6.326969819932847	6.463154195240377	6.183933847093855	6.2186374344225825	6.408817059111259
cgd1_3770	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	5.173678635261044	3.9119360999841777	4.980655497500586	4.006463000477896	3.2496014770300174	3.4339521670079276	3.5325888782803356	3.8679949491366488	4.030556775704921
cgd1_3780	12.01413541155331	11.373018993646138	11.482240897611785	10.87188538564429	10.307647069762318	9.833786373200534	9.497239733390371	9.16325592358165	12.328061131513165	10.936967642431243	11.480888299568893	11.95705781100274	6.296778928684248	6.105832756819026	6.197009616465667	10.059036679575955	10.012928652996097	10.312979365215178	9.480490435169358	9.440390617354199	9.518066854044646
cgd1_3790	8.61425739458024	8.373932685098891	7.905931344442837	6.089557081862577	6.794167632432438	6.9555430373429035	6.819978550861186	6.34518477652482	9.054472191927665	8.425736539243147	8.54612351033758	8.7305978317640065	5.1636433269225215	4.849862441091338	4.964516872630842	8.434836496455713	8.411657084723004	8.68239331167251	7.785910121879774	7.5433395274295485	7.779314256295743
cgd1_380	3.9377922798982765	4.3778555190741075	3.604500548219837	-1.2864196035640993	3.692564074772894	3.3752475405621927	3.3145663298769503	3.292152400609383	3.1009697262606952	3.9090570857723628	-1.2864196035640993	3.538107150674075	4.557156589597629	4.827285093034925	4.643426356208958	3.7712903704571366	4.016465111022842	3.7289040642301368	3.758936619350456	2.6421868984884656	3.3996351674000542
cgd1_3800	2.7277870290584265	-1.2864196035640993	4.321866601616293	-1.2864196035640993	3.774819538305313	3.847787368806327	3.8730505505952046	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	4.907391900003812	4.66181428902138	2.0745136173131087	2.7604774754718377	2.7081118812857237	3.3796422468680083	3.0061880354442105	3.13387684630775	2.969052023597278	2.0394544144994238	2.769318622334068
cgd1_3810	12.650802426288331	12.54435738143611	12.565310509580659	12.749355181875845	13.303237694475216	13.085249053559922	12.650769492960023	14.01354637874003	14.326340574046531	12.9405114147965	13.944076899399224	14.201656499675881	13.741105022013523	13.841330701973034	13.65776266446638	12.510261612583065	12.478813206750996	12.5427589123298	11.415963872539951	11.470423037336996	11.417259088720707
cgd1_3820	6.477259318811397	5.930785029895552	6.474673550793982	3.8185166774324673	6.911891380279898	7.069533768161883	7.024988151903364	4.915252169891562	7.426738794267157	7.784793711862661	7.573638328930798	7.030315831368492	10.356596181724353	10.380586867191155	10.324747863526078	9.287623043659543	9.225139632983153	9.355512514491013	7.019054708744348	6.8308477701539445	7.17295030464484
cgd1_3830	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	1.992792435243979	0.019495510079099738	0.46869727518183796	-0.6783647568241682	-0.21810509066427616	0.04398569333404696	4.2647945599478625	4.33990221854615	4.256975635010514
cgd1_3840	5.481088550450113	5.927984033895122	5.042672038406914	3.815778730794793	3.4875502062434673	3.9008201870831325	4.337945870935996	4.912470554463943	6.093561436341424	6.995436168701885	6.756901398573008	5.744531677724475	8.731272342016421	8.45937390281917	8.97485092907272	6.301489793161113	6.424729151752399	6.395390972088625	7.008598412716605	7.05372639494088	6.960684722811473
cgd1_3850	5.971812936009348	5.937068512297197	6.042760655246905	5.38152090164962	6.3084402376587265	6.191591243124068	6.439851176706917	6.608356784678856	6.565939895713615	7.935243449730961	7.6323076630300815	7.804145764187766	12.592330603609227	12.736287501912996	12.557026660851584	5.990848363197314	6.300646564227996	6.302083085136014	6.9531625074335155	6.947140472002066	7.240353186806006
cgd1_3860	3.3046366722620366	-1.2864196035640993	4.919542531837104	-1.2864196035640993	3.5817383942913192	4.441473732666443	4.3822196766236585	3.6240871947024056	5.708446222775238	-1.2864196035640993	5.384129914648095	5.071194239929963	9.521085245831776	9.531598817931718	9.441465531284596	4.804767858747192	4.815255117984358	4.382716278842764	4.370276546645562	4.361668804274173	4.591735053220859
cgd1_390	2.9921264501601628	5.699611168874442	5.393664567702693	5.144880080165356	4.923837550591461	6.639138692170097	6.805071393782969	4.278412718770121	5.233203548365561	6.216178487819154	6.344953498308703	5.63086913958315	3.8589195105649976	4.3000220032751795	4.428781843638048	6.343619439465894	6.512655573515026	6.373829446112708	5.642824229216621	5.423535730455903	5.579616547418883
cgd1_40	7.016510517343585	6.168072263748435	6.1675386318431	5.611849053816571	4.033913093047953	4.801692587378318	4.932061462133531	5.730429281990243	7.295465511837508	7.099196816690031	7.058852475348941	6.397116711839524	0.6496801558574926	0.7987261675515693	0.5519180628301391	7.636029791159442	7.723238643119968	7.576140071507717	6.625220985114155	6.636628589330347	6.685724227099209
cgd1_400	6.464851018727422	6.810775203971478	5.271913707412147	5.411345537934394	4.557330588139512	4.470013749002763	4.632826513840969	-1.2864196035640993	2.818216613921108	5.902475318236624	4.464098505602202	2.6970165661898466	4.07373651925241	3.854441591695352	3.866568497234802	5.649865098148391	5.579595984961453	5.887614909623539	6.990935333051633	6.9336847166875195	7.105115540209116
cgd1_410	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	2.4017274658728387	-1.2864196035640993	1.0787811009741353	-1.2864196035640993	3.1949851302364936	-1.2864196035640993	-1.2864196035640993	3.0719905287973965	1.1404820770476898	1.3465778688130527	1.67824234699557	4.720247889401204	4.246839020060347	4.448899088415517	4.135634258819359	4.140670117962917	4.465126581355165
cgd1_420	3.4417631912489512	5.175121518772748	5.060477749102083	4.622746699441033	3.884782839594894	3.690778460112116	3.037740688130185	3.7623379771416823	2.6176757320644963	6.946510964092365	4.403395310971232	4.416874419565596	10.586356253586821	10.625209743936153	10.516930028932064	6.904020232948353	6.843128543239903	6.833087523528883	6.436115966778272	6.259402397835468	6.481956437422413
cgd1_430	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	8.76148995685155	8.67644539192189	8.811250098239405	4.667564115586647	4.025715023911266	4.3818759650655155	4.003788212744196	3.582068217900614	4.0093705053596524
cgd1_440	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	5.239456901983482	4.973294978375052	5.138806674024403	6.216995889913018	5.834081363484605	5.833975352442525	5.566710147516285	5.625348810732447	5.6192258369647
cgd1_450	3.987228985720545	4.427643377361286	4.313928993982322	4.86028255913903	7.370279872296424	7.529133632752235	7.6883225530249	6.665594857591637	6.226529352666309	8.24379107760627	5.94795011989402	6.494707880311722	2.9511442932621694	1.6851521543691614	3.0933776386816243	3.691259962082883	4.675005867002999	4.290621338460259	4.317829500174825	4.091253789420288	4.0362673908226325
cgd1_460	5.350049337106339	4.912613399459252	6.001104439904838	4.867696351703634	5.4908113805495855	5.782100001985003	5.9149415574210815	3.04057147542137	-1.2864196035640993	-1.2864196035640993	3.926398120422945	1.816231939275556	0.4114468802887863	2.1081920041552236	1.0935748187386036	6.090525420558909	5.987042339509003	5.862106882224175	6.347692773309651	6.030089988784828	6.185005570821689
cgd1_470	9.77451748169509	8.447681806108761	8.954749168489059	9.759492661987123	10.529186207390829	10.479535879702238	10.105525344195469	9.734656916921217	7.703772475527916	7.003785337488322	8.121005352571487	7.683313295309939	7.543140096030083	7.722376935507902	7.340616887579527	8.492635418504266	8.404077112682042	8.565453592518105	9.335458667708702	9.196168629968708	9.298147845086342
cgd1_480	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	3.876535541359608	3.015657341108974	3.8617139600774983	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	2.7222557132141176	-1.286419603564097	3.2772744186046614	3.067519785079705	2.7270235603134654	4.43111973150894	4.3835281427677355	4.321722604334271	4.648375692592763	4.805970955850754	4.912701859056304
cgd1_490	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	1.75263523759455	1.2894346149228368	2.295900278706988	3.5064257207558285	3.540264635529198	3.7049338542210952	2.8991249752758894	2.8459970236072643	3.0456375936380713
cgd1_50	8.557308057827473	7.8015169120928025	7.652624923870875	7.242654112710446	8.192440066185886	9.171112692468924	9.010848994139321	6.605381066766096	8.582900608351729	7.447801600708223	8.143002284216108	8.299488995394588	4.487042215437869	4.671424733307143	4.14575208251142	8.302867009753948	8.151144091428236	8.34136427295097	7.361949063750339	7.383065709248711	7.301597432390674
cgd1_500	7.776877444990814	6.918325795059907	7.069304761224934	6.733273035268627	5.8139697364323775	5.854622879447808	5.983546097947334	4.648628072031899	-1.2864196035640993	3.7240237964986345	2.4847879323788695	-1.286419603564097	0.04486982960668504	-0.30513586368161266	0.20599436143440925	4.2507558100304905	3.9019671600344554	4.3737157707659415	6.324485259454615	6.621990433004329	6.428184758817686
cgd1_510	8.5342206188976	7.327798731409952	8.306336511548958	7.426398071247803	8.14461793950333	7.69390278720649	7.573991007839795	6.423872334009587	7.047276533323748	5.6083754693092684	6.108650693702454	6.336150387519658	6.660839564382295	6.696152709943417	6.681756530127183	5.54443786605335	5.781402713746545	5.644792158121823	7.058953737142362	7.0003055478882095	6.872372629410573
cgd1_520	8.245886579775297	8.251545264610153	8.4166073878232	7.167534536571438	8.345285573669885	7.894963212536004	7.594806910925769	8.962215051275283	10.127739867831615	8.688590946310258	9.476931779021362	9.598412135841606	9.180575306977671	9.159988229156818	8.978863592174811	8.218836517126647	7.998141056758625	8.2651634498229285	7.545773692644604	7.736849665612865	7.621301338592611
cgd1_530	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.2864196035640993	-1.286419603564097	-1.286419603564097	-1.2864196035640993	-1.286419603564097	5.814665510736836	4.378406965173445	5.462916376199994	5.137708692915335	5.4054722944815	5.161787877298194
cgd1_540	7.3252025698097905	7.2453494699303045	7.089140622964082	6.425190733975657	6.587631983087969	6.679984794981779	6.370006341365709	7.127034044464212	7.280104051518024	8.293862277300317	6.752961104641658	7.2713971457282325	7.806045197010023	7.918977120419209	7.959989417549951	6.053092772643274	6.077433414618216	6.235700519637476	5.949760169142554	6.143467467558687	6.2130711221546315
cgd1_550	5.231292791623815	4.57545772834739	6.876867669114829	6.058112856364354	5.900394408972907	6.580450170040855	6.2356304415952835	5.445423116712803	1.8422614464820752	4.511652696345032	3.809754761982006	5.233901619930083	6.176696092806614	5.996689571902131	5.978997815123212	6.247517208348772	5.726157745972026	6.0554109611983575	6.895233626779442	7.204246619992387	7.119583481594177
cgd1_560	-1.286419603564097	-1.2864196035640993	2.6697735326531555	4.16299055716958	1.9518697647836643	3.9836829828158	4.11443005203751	-1.2864196035640993	3.6808275171088125	-1.2864196035640993	1.769171366723409	3.556111493605777	2.796526108597435	3.121333627539254	2.6631009488216377	4.145922385449247	4.22033602215265	4.170440349376409	4.153980205738306	4.096074443562111	3.7979781029990476
cgd1_570	4.230884925331752	4.672863598154984	5.8655818444282	-1.2864196035640993	4.756979801209059	4.104761547742005	4.191817890850796	-1.2864196035640993	4.9351249040513965	-1.2864196035640993	4.4777569210151515	5.027281006604349	-0.8372647722910335	-1.2864196035640993	-0.43769586543144723	5.511824714513289	5.350108557633529	5.450287458381704	5.095068632172976	5.080869789451171	5.365370904503494
cgd1_580	9.084448141573167	8.81145768044769	9.131568408497545	8.934257023017732	9.055516783722119	9.57495010887286	9.516089370586016	8.706083390327262	8.383151026961364	8.149019589693207	8.260400608238387	7.786648364391462	7.4972636177609635	7.536200759244056	7.539328395806672	8.783790032324626	8.538138157704958	8.71613238382218	9.10514604894408	9.119740624731778	9.12319493585061
cgd1_590	10.726450257554017	10.45779860778765	10.247401170907631	10.191283711214274	8.52634221565023	9.58970351381922	9.447505307080407	8.607293337538934	9.471760819399138	9.348442220734345	9.678627156762143	9.47092533543962	5.305300458451352	5.693788306681177	5.187356121721345	10.050923757779596	9.933245419559539	10.382278045853598	10.495915205903097	10.495838386477885	10.396345988877306
cgd1_60	9.00343892444237	8.300286503242981	8.252507357473874	7.4313796027446815	7.304423206134986	7.522800501329411	7.393725374904019	5.560082462208418	-1.2864196035640993	-1.2864196035640993	2.657643701126072	2.9737259134078573	0.08040690711410116	0.5866719342490015	-1.286419603564097	0.27386551264046244	1.2933712906499955	0.971100608339257	6.4066983415392675	6.691215771855966	6.655306669194802
cgd1_600	4.315332016634055	5.427644086612038	5.800328266828058	5.19191696012623	5.266804070585417	4.517487337265904	4.766728874706689	5.310171989891107	6.0111375199718795	5.531657509209818	5.961799671560603	5.678061171420282	9.39200929542075	9.54774103581534	9.317885123845802	5.025716511211191	5.092524584819473	5.177583216575955	5.208592839258328	4.8927846356272475	5.1628836146479244
cgd1_610	5.866585240742623	6.199457274596008	6.404300558662923	6.957959916423153	4.177450331220504	5.4277343383945444	5.470975601541491	5.090205077545281	7.245733332514056	6.134880968086585	6.079637533944153	6.5572221837289	8.80599626350165	8.739382258034224	8.807682320166403	4.475991125234522	4.809703063457329	4.549349892391867	4.953541077682956	4.801666936469666	4.458658756445638
cgd1_620	6.655932939228509	6.851879773888263	7.262971299517379	7.371127451390048	7.396738393001133	6.015077294866947	6.319000981930813	3.0984250249819216	7.223800873417016	6.480320886735487	7.575382497632526	7.095146762761548	7.206128062075807	6.898748406320849	7.211051346224689	7.587940617396111	7.326972967592782	7.481449679254855	7.023569769666182	6.574880353707432	6.901721527122673
cgd1_630	4.880217004748212	3.3688634470139354	4.858814869990515	4.106990851082185	8.29450996515709	7.8909596575244185	7.930705627882936	6.368893618618887	7.317295945784713	6.422334777822956	6.1204470647952425	6.774931969595811	5.470665694160861	5.239161870697512	5.227919852767837	5.734318021083526	5.672516734865763	5.830922442823058	4.999382766135536	5.111526016290415	5.2669163723917265
cgd1_640	10.87115447816868	10.775523871714375	10.446621331919856	10.151754890097456	12.926969665272622	13.111612632737108	12.958754377513621	12.782425558288393	13.46545855972026	12.786335340484115	13.308089431528071	13.2554204616671	15.093830100724805	15.098826798388844	15.037985447903983	9.95628776502828	9.970933123266994	10.01731205098298	10.038897988366527	10.075233272079103	9.986103755198789
cgd1_650	7.991880513288164	7.882215038494543	8.01262406842479	7.8489016577531245	8.041403604955978	8.12011053260297	8.43229130036487	6.790656224383361	6.009412411431904	7.520303851457992	5.867598793580334	5.881246877673547	2.529336426857303	2.3466632157198077	3.0015053158109826	5.704347186637599	5.55755792851128	5.9273846451529195	7.08198488243609	7.061978322206181	7.031941581521279
cgd1_660	12.61394770609634	12.617741366103745	12.6825366407605	12.509089703255432	12.64424834498302	12.444670348967698	12.162807865702904	12.241322137623335	5.530352698748988	3.8140180560197603	5.4811418327284205	2.885836615822288	1.1851453248437327	1.5679279326169322	0.8719725881184973	3.319452247011563	3.3994437882769906	3.307694198239106	10.207033673174427	10.096981094012396	10.164150224913453
cgd1_670	8.013254060285298	7.862507172037733	7.9915822088624	6.938545621233315	7.500985664576786	7.856434694655452	8.070471815921106	6.35003349373397	6.014300802091203	5.854187079345726	4.249922861453035	4.172314547374839	6.344489384929139	6.122110986119265	6.424376981100059	5.270931425041036	5.524566038942047	5.386764241360179	7.773826454627522	7.776907565175585	7.8275701270893006
cgd1_680	2.863963707860427	3.2924604958411736	3.4903228850324384	-1.2864196035640993	6.246056281593535	5.879778731394205	5.568708286809222	5.129145559119362	4.52292709625607	4.772612823200504	4.067974557444139	3.4241246555516827	9.654914345175303	9.855858760831525	9.481135427925004	4.649741123109649	4.987572281719605	4.582516492117486	5.151861865401869	5.207434988404909	5.0222858304808025
